,nb_reuse,tools,nb_own,list_own,nb_contrib,list_contrib,nb_wf,list_wf
2768,1,['mosdepth'],1,['dfornika'],1,['dfornika'],1,['simulate-reads']
2769,1,['fastPHASE'],1,['dfornika'],1,['dfornika'],1,['stringmlst-nf']
2770,1,['fastPHASE'],1,['dgg32'],1,['dgg32'],1,['metagenome-binning-nextflow']
2771,1,['BCFtools'],1,['didillysquat'],1,['didillysquat'],1,['kopp_2021_fowl']
2772,1,['VCFtools'],1,['didillysquat'],1,['didillysquat'],1,['kopp_2021_fowl']
2773,1,['VCFtools'],1,['didillysquat'],1,['didillysquat'],1,['kopp_2021_fowl']
2774,1,['VCFtools'],1,['didillysquat'],1,['didillysquat'],1,['kopp_2021_fowl']
2775,1,"['GATK', 'SAMtools']",1,['didillysquat'],1,['didillysquat'],1,['kopp_2021_fowl']
2776,1,['GATK'],1,['didillysquat'],1,['didillysquat'],1,['kopp_2021_fowl']
2777,1,['GATK'],1,['didillysquat'],1,['didillysquat'],1,['kopp_2021_fowl']
2778,1,['GATK'],1,['didillysquat'],1,['didillysquat'],1,['kopp_2021_fowl']
2779,1,"['GATK', 'GATK']",1,['didillysquat'],1,['didillysquat'],1,['kopp_2021_fowl']
2780,1,['GATK'],1,['didillysquat'],1,['didillysquat'],1,['kopp_2021_fowl']
2781,2,['seqtk'],1,['didillysquat'],1,['didillysquat'],2,"['kopp_2021_fowl', 'yamada']"
2782,1,['Trimmomatic'],1,['didillysquat'],1,['didillysquat'],1,['kopp_2021_fowl']
2783,1,['FastQC'],1,['didillysquat'],1,['didillysquat'],1,['kopp_2021_fowl']
2784,1,['NGMLR'],1,['didillysquat'],1,['didillysquat'],1,['kopp_2021_fowl']
2785,1,['SAMtools'],1,['didillysquat'],1,['didillysquat'],1,['kopp_2021_fowl']
2786,1,['BWA'],1,['didillysquat'],1,['didillysquat'],1,['kopp_2021_fowl']
2787,1,['GATK'],1,['didillysquat'],1,['didillysquat'],1,['kopp_2021_fowl']
2788,1,['GATK'],1,['didillysquat'],1,['didillysquat'],1,['kopp_2021_fowl']
2789,1,"['BEDTools', 'preseq', 'preseq']",1,['didillysquat'],1,['didillysquat'],1,['kopp_2021_fowl']
2790,2,['SAMtools'],2,"['digitalproteomes', 'didillysquat']",2,"['ppedrioli', 'didillysquat']",2,"['kopp_2021_fowl', 'NF-CometTPP']"
2791,1,['GATK'],1,['didillysquat'],1,['didillysquat'],1,['kopp_2021_fowl']
2792,1,['GATK'],1,['didillysquat'],1,['didillysquat'],1,['kopp_2021_fowl']
2793,1,['GATK'],1,['didillysquat'],1,['didillysquat'],1,['kopp_2021_fowl']
2794,1,['BEDTools'],1,['didillysquat'],1,['didillysquat'],1,['kopp_2021_fowl']
2795,1,['mosdepth'],1,['didillysquat'],1,['didillysquat'],1,['kopp_2021_fowl']
2796,1,['SAMtools'],1,['didillysquat'],1,['didillysquat'],1,['kopp_2021_fowl']
2797,1,['SAMtools'],1,['didillysquat'],1,['didillysquat'],1,['kopp_2021_fowl']
2798,1,"['BCFtools', 'BCFtools']",1,['didillysquat'],1,['didillysquat'],1,['kopp_2021_fowl']
2799,1,"['BCFtools', 'BCFtools']",1,['didillysquat'],1,['didillysquat'],1,['kopp_2021_fowl']
2800,1,['BCFtools'],1,['didillysquat'],1,['didillysquat'],1,['kopp_2021_fowl']
2801,1,['seqtk'],1,['didillysquat'],1,['didillysquat'],1,['yamada']
2802,3,['Salmon'],2,"['doudoufeishangtian', 'didillysquat']",2,"['doudoufeishangtian', 'didillysquat']",2,"['yamada', 'RNApipe-nf']"
2803,1,['Trimmomatic'],1,['didillysquat'],1,['didillysquat'],1,['yamada']
2804,2,['MultiQC'],2,"['doudoufeishangtian', 'didillysquat']",2,"['doudoufeishangtian', 'didillysquat']",2,"['yamada', 'RNApipe-nf']"
2805,1,['Bowtie'],1,['didillysquat'],1,['didillysquat'],1,['yamada']
2806,1,['FastQC'],1,['didillysquat'],1,['didillysquat'],1,['yamada']
2807,1,['MMseqs'],1,['didillysquat'],1,['didillysquat'],1,['yamada']
2808,1,"['MMseqs', 'MMseqs', 'MMseqs']",1,['didillysquat'],1,['didillysquat'],1,['yamada']
2809,1,['Trinity'],1,['didillysquat'],1,['didillysquat'],1,['yamada']
2810,1,['BUSCO'],1,['didillysquat'],1,['didillysquat'],1,['yamada']
2811,1,['Bowtie'],1,['didillysquat'],1,['didillysquat'],1,['yamada']
2812,1,['Bowtie'],1,['didillysquat'],1,['didillysquat'],1,['yamada']
2813,1,['COMET'],1,['digitalproteomes'],1,['ppedrioli'],1,['NF-CometTPP']
2814,1,['COMET'],1,['digitalproteomes'],1,['ppedrioli'],1,['NF-CometTPP']
2815,1,['StPeter'],1,['digitalproteomes'],1,['ppedrioli'],1,['NF-CometTPP']
2816,1,['ProteinProphet'],1,['digitalproteomes'],1,['ppedrioli'],1,['NF-CometTPP']
2817,1,['msConvert'],1,['digitalproteomes'],1,['ppedrioli'],1,['NF-DIAUmpire']
2818,1,['msConvert'],1,['digitalproteomes'],1,['ppedrioli'],1,['NF-SpectraST']
2819,1,"['FastQC', 'HISAT2', 'SAMtools', 'StringTie', 'Salmon', 'MultiQC']",1,['doudoufeishangtian'],1,['doudoufeishangtian'],1,['RNApipe-nf']
2820,6,['FastQC'],1,['doudoufeishangtian'],1,['doudoufeishangtian'],3,"['bacDENOVO-nf', 'WGSpipe-nf', 'RNApipe-nf']"
2821,3,['FastQC'],1,['doudoufeishangtian'],1,['doudoufeishangtian'],3,"['bacDENOVO-nf', 'WGSpipe-nf', 'RNApipe-nf']"
2822,1,"['HISAT2', 'SAMtools']",1,['doudoufeishangtian'],1,['doudoufeishangtian'],1,['RNApipe-nf']
2823,5,['htseqcount'],1,['doudoufeishangtian'],1,['doudoufeishangtian'],3,"['smRNApipe-nf', 'WGSpipe-nf', 'RNApipe-nf']"
2824,6,"['SAMtools', 'SAMtools']",1,['doudoufeishangtian'],1,['doudoufeishangtian'],3,"['RNApipe-nf', 'smRNApipe-nf', 'WGSpipe-nf']"
2825,6,['SAMtools'],1,['doudoufeishangtian'],1,['doudoufeishangtian'],3,"['RNApipe-nf', 'smRNApipe-nf', 'WGSpipe-nf']"
2826,4,['FastQC'],1,['doudoufeishangtian'],1,['doudoufeishangtian'],4,"['bacDENOVO-nf', 'WGSpipe-nf', 'smRNApipe-nf', 'RNApipe-nf']"
2827,1,['StringTie'],1,['doudoufeishangtian'],1,['doudoufeishangtian'],1,['RNApipe-nf']
2828,1,['StringTie'],1,['doudoufeishangtian'],1,['doudoufeishangtian'],1,['RNApipe-nf']
2829,1,['gffcompare'],1,['doudoufeishangtian'],1,['doudoufeishangtian'],1,['RNApipe-nf']
2830,1,['Salmon'],1,['doudoufeishangtian'],1,['doudoufeishangtian'],1,['RNApipe-nf']
2831,12,['GATK'],3,"['doudoufeishangtian', 'drpatelh', 'drejom']",3,"['doudoufeishangtian', 'drpatelh', 'drejom']",5,"['WGSpipe-nf', 'RNApipe-nf', 'bam2fastq-nf', 'nf-core-fetchdata', 'smRNApipe-nf']"
2832,11,"['FastQC', 'MultiQC']",2,"['drpatelh', 'doudoufeishangtian']",2,"['drpatelh', 'doudoufeishangtian']",5,"['WGSpipe-nf', 'RNApipe-nf', 'nf-core-sgrnaquant', 'nf-core-fetchdata', 'smRNApipe-nf']"
2833,8,['SAMtools'],1,['doudoufeishangtian'],1,['doudoufeishangtian'],3,"['RNApipe-nf', 'smRNApipe-nf', 'WGSpipe-nf']"
2834,6,"['GATK', 'MarkDuplicates (IP)', 'SAMtools']",1,['doudoufeishangtian'],1,['doudoufeishangtian'],3,"['RNApipe-nf', 'smRNApipe-nf', 'WGSpipe-nf']"
2835,5,"['SAMtools', 'SAMtools']",3,"['eQTL-Catalogue', 'dthorburn', 'doudoufeishangtian']",5,"['dthorburn', 'kauralasoo', 'ralf-tambets', 'doudoufeishangtian', 'kerimoff']",4,"['genimpute', 'WGSpipe-nf', 'RNApipe-nf', 'Genomic_Read_Processing']"
2836,4,['BCFtools'],2,"['doudoufeishangtian', 'eQTL-Catalogue']",4,"['ralf-tambets', 'kerimoff', 'kauralasoo', 'doudoufeishangtian']",3,"['genimpute', 'WGSpipe-nf', 'RNApipe-nf']"
2837,1,['MultiQC'],1,['doudoufeishangtian'],1,['doudoufeishangtian'],1,['RNApipe-nf']
2838,14,['FastQC'],1,['doudoufeishangtian'],1,['doudoufeishangtian'],3,"['bacDENOVO-nf', 'smRNApipe-nf', 'WGSpipe-nf']"
2839,9,['SAMtools'],1,['doudoufeishangtian'],1,['doudoufeishangtian'],3,"['bacDENOVO-nf', 'smRNApipe-nf', 'WGSpipe-nf']"
2840,9,['MultiQC'],1,['doudoufeishangtian'],1,['doudoufeishangtian'],3,"['bacDENOVO-nf', 'smRNApipe-nf', 'WGSpipe-nf']"
2841,7,['GATK'],1,['doudoufeishangtian'],1,['doudoufeishangtian'],3,"['bacDENOVO-nf', 'smRNApipe-nf', 'WGSpipe-nf']"
2842,7,['fastPHASE'],1,['doudoufeishangtian'],1,['doudoufeishangtian'],2,"['smRNApipe-nf', 'WGSpipe-nf']"
2843,2,['Salmon'],1,['doudoufeishangtian'],1,['doudoufeishangtian'],2,"['smRNApipe-nf', 'WGSpipe-nf']"
2844,1,['FastQC'],1,['doudoufeishangtian'],1,['doudoufeishangtian'],1,['WGSpipe-nf']
2845,1,['BWA'],1,['doudoufeishangtian'],1,['doudoufeishangtian'],1,['WGSpipe-nf']
2846,1,['SAMtools'],1,['doudoufeishangtian'],1,['doudoufeishangtian'],1,['WGSpipe-nf']
2847,7,['MultiQC'],2,"['doudoufeishangtian', 'drpatelh']",2,"['doudoufeishangtian', 'drpatelh']",4,"['bacDENOVO-nf', 'nf-core-fetchdata', 'smRNApipe-nf', 'nf-core-sgrnaquant']"
2848,1,['Unicycler'],1,['doudoufeishangtian'],1,['doudoufeishangtian'],1,['bacDENOVO-nf']
2849,2,['QUAST'],1,['doudoufeishangtian'],1,['doudoufeishangtian'],2,"['bacDENOVO-nf', 'smRNApipe-nf']"
2850,1,['QUAST'],1,['doudoufeishangtian'],1,['doudoufeishangtian'],1,['bacDENOVO-nf']
2851,2,['Prokka'],1,['doudoufeishangtian'],1,['doudoufeishangtian'],2,"['bacDENOVO-nf', 'smRNApipe-nf']"
2852,1,['Prokka'],1,['doudoufeishangtian'],1,['doudoufeishangtian'],1,['bacDENOVO-nf']
2853,5,['MultiQC'],1,['doudoufeishangtian'],1,['doudoufeishangtian'],2,"['bacDENOVO-nf', 'smRNApipe-nf']"
2854,2,"['SAMtools', 'SAMtools']",1,['doudoufeishangtian'],1,['doudoufeishangtian'],2,"['bacDENOVO-nf', 'smRNApipe-nf']"
2855,3,['MultiQC'],2,"['doudoufeishangtian', 'drejom']",2,"['doudoufeishangtian', 'drejom']",3,"['bacDENOVO-nf', 'smRNApipe-nf', 'bam2fastq-nf']"
2856,4,['FastQC'],1,['doudoufeishangtian'],1,['doudoufeishangtian'],1,['smRNApipe-nf']
2857,2,['SAMtools'],1,['doudoufeishangtian'],1,['doudoufeishangtian'],1,['smRNApipe-nf']
2858,1,['MultiQC'],1,['doudoufeishangtian'],1,['doudoufeishangtian'],1,['smRNApipe-nf']
2859,2,['Bowtie'],1,['doudoufeishangtian'],1,['doudoufeishangtian'],1,['smRNApipe-nf']
2860,2,['htseqcount'],1,['doudoufeishangtian'],1,['doudoufeishangtian'],1,['smRNApipe-nf']
2861,1,['Bowtie'],1,['doudoufeishangtian'],1,['doudoufeishangtian'],1,['smRNApipe-nf']
2862,1,"['Bowtie', 'SAMtools']",1,['doudoufeishangtian'],1,['doudoufeishangtian'],1,['smRNApipe-nf']
2863,5,['MultiQC'],2,"['doudoufeishangtian', 'eQTL-Catalogue']",5,"['doudoufeishangtian', 'dzerbino', 'kauralasoo', 'ralf-tambets', 'kerimoff']",3,"['smRNApipe-nf', 'qtlmap', 'genotype_qc']"
2864,6,['MultiQC'],2,"['doudoufeishangtian', 'drejom']",2,"['doudoufeishangtian', 'drejom']",2,"['smRNApipe-nf', 'bam2fastq-nf']"
2865,5,['MultiQC'],2,"['doudoufeishangtian', 'drejom']",2,"['doudoufeishangtian', 'drejom']",2,"['smRNApipe-nf', 'bam2fastq-nf']"
2866,1,['SAMtools'],1,['dthorburn'],1,['dthorburn'],1,['Agam_Methylation']
2867,1,['SAMtools'],1,['dthorburn'],1,['dthorburn'],1,['Genomic_Read_Processing']
2868,1,['SAMtools'],1,['dthorburn'],1,['dthorburn'],1,['Genomic_Read_Processing']
2869,1,['FastQC'],1,['dthorburn'],1,['dthorburn'],1,['Genomic_Read_Processing']
2870,1,"['BCFtools', 'BCFtools', 'BCFtools']",1,['eQTL-Catalogue'],3,"['ralf-tambets', 'kerimoff', 'kauralasoo']",1,['genimpute']
2871,1,"['BCFtools', 'BCFtools', 'BCFtools', 'BCFtools', 'BCFtools']",1,['eQTL-Catalogue'],3,"['ralf-tambets', 'kerimoff', 'kauralasoo']",1,['genimpute']
2872,1,['BCFtools'],1,['eQTL-Catalogue'],3,"['ralf-tambets', 'kerimoff', 'kauralasoo']",1,['genimpute']
2873,1,['Minimac3'],1,['eQTL-Catalogue'],3,"['ralf-tambets', 'kerimoff', 'kauralasoo']",1,['genimpute']
2874,1,"['BCFtools', 'BCFtools']",1,['eQTL-Catalogue'],3,"['ralf-tambets', 'kerimoff', 'kauralasoo']",1,['genimpute']
2875,1,['BCFtools'],1,['eQTL-Catalogue'],1,['kauralasoo'],1,['genotype_qc']
2876,1,['BCFtools'],1,['eQTL-Catalogue'],1,['kauralasoo'],1,['genotype_qc']
2877,1,['BCFtools'],1,['eQTL-Catalogue'],1,['kauralasoo'],1,['genotype_qc']
2878,1,['QTLtools'],1,['eQTL-Catalogue'],4,"['ralf-tambets', 'kerimoff', 'dzerbino', 'kauralasoo']",1,['qtlmap']
2879,1,"['BCFtools', 'BCFtools']",1,['eQTL-Catalogue'],4,"['ralf-tambets', 'kerimoff', 'dzerbino', 'kauralasoo']",1,['qtlmap']
2880,1,['BCFtools'],1,['eQTL-Catalogue'],4,"['ralf-tambets', 'kerimoff', 'dzerbino', 'kauralasoo']",1,['qtlmap']
2881,1,['BCFtools'],1,['eQTL-Catalogue'],4,"['ralf-tambets', 'kerimoff', 'dzerbino', 'kauralasoo']",1,['qtlmap']
2882,1,"['SAMtools', 'QTLtools']",1,['eQTL-Catalogue'],23,"['rfenouil', 'rsuchecki', 'maxulysse', 'sven1103', 'veeravalli', 'Galithil', 'Hammarn', 'sofiahaglund', 'colindaven', 'aanil', 'jun-wan', 'vezzi', 'senthil10', 'ewels', 'jemten', 'na399', 'kerimoff', 'marchoeppner', 'chuan-wang', 'pditommaso', 'kauralasoo', 'alneberg', 'apeltzer']",1,['rnaseq']
2883,1,['PopDel'],1,['ebi-gene-expression-group'],1,['rubenchazarra'],1,['cell-types-eval-control-workflow-cross-validation']
2884,2,['refgenie'],2,"['ecerami', 'ebi-gene-expression-group']",2,"['pinin4fjords', 'ecerami']",2,"['nextflow_sandbox', 'isl_refs_to_refgenie']"
2885,1,['refgenie'],1,['ebi-gene-expression-group'],1,['pinin4fjords'],1,['isl_refs_to_refgenie']
2886,1,['AnnotationDbi'],1,['ebi-gene-expression-group'],1,['pinin4fjords'],1,['scanpy-workflow']
2887,1,['PopDel'],1,['ebi-gene-expression-group'],1,['pinin4fjords'],1,['scxa-bundle-workflow']
2888,1,['Salmon'],1,['ebi-gene-expression-group'],1,['pinin4fjords'],1,['scxa-droplet-quantification-workflow']
2889,1,['SAMtools'],1,['ecerami'],1,['ecerami'],1,['nextflow_sandbox']
2890,1,['vcfanno'],1,['edg1983'],1,['edg1983'],1,['NF_variant_annotation']
2891,1,"['SAMtools', 'SAMBLASTER']",1,['edg1983'],1,['edg1983'],1,['WGS_pipeline']
2892,1,['BCFtools'],1,['edg1983'],1,['edg1983'],1,['WGS_pipeline']
2893,1,['FastQC'],1,['edg1983'],1,['edg1983'],1,['WGS_pipeline']
2894,1,"['SAMtools', 'SAMtools']",1,['edg1983'],1,['edg1983'],1,['WGS_pipeline']
2895,1,['somalier'],1,['edg1983'],1,['edg1983'],1,['WGS_pipeline']
2896,1,['somalier'],1,['edg1983'],1,['edg1983'],1,['WGS_pipeline']
2897,1,['somalier'],1,['edg1983'],1,['edg1983'],1,['WGS_pipeline']
2898,1,['MultiQC'],1,['edg1983'],1,['edg1983'],1,['WGS_pipeline']
2899,1,"['BCFtools', 'BCFtools']",1,['edg1983'],1,['edg1983'],1,['WGS_pipeline']
2900,1,['ExpansionHunter'],1,['edg1983'],1,['edg1983'],1,['WGS_pipeline']
2901,1,['SAMtools'],1,['edg1983'],1,['edg1983'],1,['WGS_pipeline']
2902,1,['SAMtools'],1,['edg1983'],1,['edg1983'],1,['WGS_pipeline']
2903,1,"['SAMtools', 'SAMtools']",1,['edg1983'],1,['edg1983'],1,['WGS_pipeline']
2904,1,['HLA'],1,['edg1983'],1,['edg1983'],1,['WGS_pipeline']
2905,1,['BCFtools'],1,['edg1983'],1,['edg1983'],1,['WGS_pipeline']
2906,1,['CNVnator'],1,['edg1983'],1,['edg1983'],1,['WGS_pipeline']
2907,1,['BEDTools'],1,['edg1983'],1,['edg1983'],1,['WGS_pipeline']
2908,1,['SAMtools'],1,['edg1983'],1,['edg1983'],1,['WGS_pipeline']
2909,1,['BCFtools'],1,['edg1983'],1,['edg1983'],1,['WGS_pipeline']
2910,2,['BCFtools'],2,"['elyadlezmi', 'edg1983']",2,"['elyadlezmi', 'edg1983']",2,"['WGS_pipeline', 'RNA2CM']"
2911,1,"['BWA', 'SAMtools']",1,['edg1983'],1,['edg1983'],1,['WGS_pipeline']
2912,1,['HLA'],1,['edg1983'],1,['edg1983'],1,['WGS_pipeline']
2913,2,['SAMtools'],2,"['elyadlezmi', 'edg1983']",2,"['elyadlezmi', 'edg1983']",2,"['WGS_pipeline', 'RNA2CM']"
2914,1,['BCFtools'],1,['edg1983'],1,['edg1983'],1,['WGS_pipeline']
2915,1,['BCFtools'],1,['edg1983'],1,['edg1983'],1,['WGS_pipeline']
2916,1,['BCFtools'],1,['edg1983'],1,['edg1983'],1,['WGS_pipeline']
2917,1,['BCFtools'],1,['edg1983'],1,['edg1983'],1,['WGS_pipeline']
2918,1,['StringTie'],1,['edgano'],1,['edgano'],1,['C3G_longRead2020']
2919,6,['BWA'],5,"['likelet', 'nf-core', 'rastiks', 'h3abionet', 'edgano']",38,"['maxulysse', 'nf-core-bot', 'rastiks', 'saramonzon', 'evanfloden', 'charles-plessy', 'ameintjes', 'sc13-bioinf', 'likelet', 'bioinformatist', 'MiguelJulia', 'ktrns', 'ashildv', 'alexhbnr', 'mamanambiya', 'scarlhoff', 'svarona', 'TCLamnidis', 'heuermh', 'jfy133', 'dengshuang0116', 'weiqijin', 'edgano', 'maxibor', 'ZandraFagernas', 'aidaanva', 'ewels', 'jcurado-flomics', 'phue', 'alexandregilardet', 'JoseEspinosa', 'stevekm', 'morpholino', 'IdoBar', 'olgabot', 'ggabernet', 'apeltzer', 'drpatelh']",5,"['chipimputation_evaluate_chips', 'viralrecon', 'circPipe', 'eager', 'TCoffee-NatureProtocol-nf']"
2920,5,"['VarScan', 'BCFtools', 'BCFtools']",5,"['likelet', 'nf-core', 'rastiks', 'h3abionet', 'edgano']",38,"['maxulysse', 'nf-core-bot', 'rastiks', 'saramonzon', 'evanfloden', 'charles-plessy', 'ameintjes', 'sc13-bioinf', 'likelet', 'bioinformatist', 'MiguelJulia', 'ktrns', 'ashildv', 'alexhbnr', 'mamanambiya', 'scarlhoff', 'svarona', 'TCLamnidis', 'heuermh', 'jfy133', 'dengshuang0116', 'weiqijin', 'edgano', 'maxibor', 'ZandraFagernas', 'aidaanva', 'ewels', 'jcurado-flomics', 'phue', 'alexandregilardet', 'JoseEspinosa', 'stevekm', 'morpholino', 'IdoBar', 'olgabot', 'ggabernet', 'apeltzer', 'drpatelh']",5,"['chipimputation_evaluate_chips', 'viralrecon', 'circPipe', 'eager', 'TCoffee-NatureProtocol-nf']"
2921,1,['FastME'],1,['edgano'],1,['edgano'],1,['nf_phylo3D']
2922,1,['FastME'],1,['edgano'],1,['edgano'],1,['nf_phylo3D']
2923,1,['Atropos'],1,['egenesis'],2,"['lpantano', 'dangeles']",1,['WF-NF-rnassembly']
2924,1,['G-BLASTN'],1,['egenesis'],2,"['lpantano', 'dangeles']",1,['WF-NF-rnassembly']
2925,1,['BLASTP-ACC'],1,['egenesis'],2,"['lpantano', 'dangeles']",1,['WF-NF-rnassembly']
2926,1,['gffread'],1,['egenesis'],2,"['lpantano', 'dangeles']",1,['WF-NF-rnassembly']
2927,1,"['SAMtools', 'SAMtools']",1,['egenesis'],2,"['lpantano', 'dangeles']",1,['WF-NF-rnassembly']
2928,1,['StringTie'],1,['egenesis'],2,"['lpantano', 'dangeles']",1,['WF-NF-rnassembly']
2929,1,['MultiQC'],1,['egenesis'],2,"['lpantano', 'dangeles']",1,['WF-NF-rnassembly']
2930,1,['ThermoRawFileParser'],1,['elixir-cloud-proteomics-workflows'],2,"['lucacozzuto', 'rolivella']",1,['elixir_proteomics_QC']
2931,37,['SAMtools'],30,"['nf-core', 'vpeddu', 'tamara-hodgetts', 'ntoda03', 'hirenbioinfo', 'junyu-boston', 'mbosio85', 'esrice', 'mblanche', 'juneb4869', 'nibscbioinformatics', 'lengfei5', 'qbicsoftware-archive', 'kmayerb', 'joshua-d-campbell', 'gongyh', 'sanger-tol', 'suzannejin', 'maxibor', 'luslab', 'grpiccoli', 'yqshao', 'vib-singlecell-nf', 'pblaney', 'stevekm', 'h3abionet', 'galaxyuvri-ea', 'leipzig', 'marcodelapierre', 'elowy01']",105,"['rsuchecki', 'nf-core-bot', 'sven1103', 'saramonzon', 'Galithil', 'amchakra', 'kviljoen', 'ktrns', 'esrice', 'aanil', 'ghuls', 'kmayerb', 'jemten', 'na399', 'FriederikeHanssen', 'drewjbeh', 'KevinMenden', 'robsyme', 'pblaney', 'stevekm', 'alneberg', 'apeltzer', 'leipzig', 'BeibeiDu', 'stevin-wilson', 'vpeddu', 'tamara-hodgetts', 'Rahul1711arora', 'hirenbioinfo', 'jordwil', 'colindaven', 'bleazard', 'orionzhou', 'lengfei5', 'yuantianhpc', 'amayer21', 'drejom', 'gongyh', 'silviamorins', 'suzannejin', 'vezzi', 'ewels', 'dweemx', 'grst', 'jcurado-flomics', 'marchoeppner', 'yqshao', 'jburos', 'kkowalden', 'jinmingda', 'pditommaso', 'olgabot', 'marcodelapierre', 'chris-cheshire', 'rfenouil', 'maxulysse', 'kkuret', 'vsoch', 'mbosio85', 'mvanins', 'pcantalupo', 'mashehu', 'jfy133', 'lpantano', 'candiceh08', 'grendon', 'AlfredUg', 'senthil10', 'CharlotteAnne', 'JoseEspinosa', 'dependabot[bot]', 'BABS-STP1', 'antunderwood', 'd4straub', 'priyanka-surana', 'pranathivemuri', 'veeravalli', 'ntoda03', 'paulklemm', 'matrulda', 'ojziff', 'MiguelJulia', 'Hammarn', 'sofiahaglund', 'jun-wan', 'zxl124', 'skrakau', 'juneb4869', 'KrisDavie', 'svarona', 'heuermh', 'joshua-d-campbell', 'maxibor', 'ErikaKvalem', 'ppericard', 'abhi18av', 'alexthiery', 'lescai', 'chuan-wang', 'cflerin', 'cjfields', 'ggabernet', 'arontommi', 'drpatelh', 'elowy01']",33,"['nf-core-scgs', 'nextflow', 'new_meripseqpipe', 'ngs_variant_calling', 'HPCBio-Refgraph_pipeline', 'qiime2-pipeline', 'Nanopipe', 'FOG', 'nf-core-testworkflow', 'viralrecon', 'illumina-nf', 'demo-shpc-nf', 'mgp1000', 'ev-meta', 'humgen', 'MuTect2_target_chunking', 'readmapping', 'cycleassembler', 'workflows', 'coproID', 'viralevo', 'm6a', 'knead-docker', 'atacseq_nf', 'tips', 'vsn-pipelines', 'nf-GATK_Exome_Preprocess', 'nf-clip', 'nextflow-pipeline-demo', 'nf-proportionality', 'microarray-qc-workflow', 'dicerna-rnaseq', 'nf-atac-seq']"
2932,3,['STAR'],1,['elyadlezmi'],1,['elyadlezmi'],1,['RNA2CM']
2933,2,['STAR'],1,['elyadlezmi'],1,['elyadlezmi'],1,['RNA2CM']
2934,2,['STAR'],1,['elyadlezmi'],1,['elyadlezmi'],1,['RNA2CM']
2935,1,['GATK'],1,['elyadlezmi'],1,['elyadlezmi'],1,['RNA2CM']
2936,1,['GATK'],1,['elyadlezmi'],1,['elyadlezmi'],1,['RNA2CM']
2937,1,['SAMtools'],1,['episkadlo'],2,"['episkadlo', 'BBQuercus']",1,['anglerFISH']
2938,1,['needle'],1,['episkadlo'],2,"['episkadlo', 'BBQuercus']",1,['anglerFISH']
2939,1,['Cutadapt'],1,['eresearchqut'],2,"['maelyg', 'craigwindell']",1,['VirReport']
2940,1,['G-BLASTN'],1,['eresearchqut'],2,"['maelyg', 'craigwindell']",1,['VirReport']
2941,1,['getorf'],1,['eresearchqut'],2,"['maelyg', 'craigwindell']",1,['VirReport']
2942,1,['BLASTP-ACC'],1,['eresearchqut'],2,"['maelyg', 'craigwindell']",1,['VirReport']
2943,1,['G-BLASTN'],1,['eresearchqut'],2,"['maelyg', 'craigwindell']",1,['VirReport']
2944,1,['FastQC'],1,['ericaenjoy3'],1,['ericaenjoy3'],1,['rna_nf']
2945,1,['STAR'],1,['ericaenjoy3'],1,['ericaenjoy3'],1,['rna_nf']
2946,1,['Bowtie'],1,['ericaenjoy3'],1,['ericaenjoy3'],1,['rna_nf']
2947,1,['STAR'],1,['ericaenjoy3'],1,['ericaenjoy3'],1,['rna_nf']
2948,1,['TopHat'],1,['ericaenjoy3'],1,['ericaenjoy3'],1,['rna_nf']
2949,1,['SAMtools'],1,['ericaenjoy3'],1,['ericaenjoy3'],1,['rna_nf']
2950,1,['FeatureCounts'],1,['ericaenjoy3'],1,['ericaenjoy3'],1,['rna_nf']
2951,5,['GATK'],5,"['nf-core', 'samlhao', 'xiaoli-dong', 'xmuyulab', 'erikrikarddaniel']",25,"['maxulysse', 'nf-core-bot', 'xiaoli-dong', 'charles-plessy', 'evanfloden', 'sc13-bioinf', 'ashildv', 'alexhbnr', 'scarlhoff', 'TCLamnidis', 'jfy133', 'lmyiing', 'maxibor', 'ZandraFagernas', 'aidaanva', 'ewels', 'phue', 'alexandregilardet', 'huhehaotecrystal', 'IdoBar', 'olgabot', 'ggabernet', 'apeltzer', 'drpatelh', 'erikrikarddaniel']",5,"['pathogen', 'eager', 'magmap', 'nf-core-abricate', 'scRNAseq_pipelines']"
2952,5,['STAR'],5,"['jgolob', 'xiaoli-dong', 'sheenamt', 'xmuyulab', 'erikrikarddaniel']",7,"['jgolob', 'lmyiing', 'huhehaotecrystal', 'xiaoli-dong', 'sheenamt', 'sminot', 'erikrikarddaniel']",5,"['pathogen', 'maliampi', 'hrd_pipeline', 'magmap', 'scRNAseq_pipelines']"
