,nb_reuse,tools,nb_own,list_own,nb_contrib,list_contrib,nb_wf,list_wf
3181,3,['GATK'],2,"['fargenfo', 'fmaguire']",3,"['ElisabetThomsen', 'olavurmortensen', 'fmaguire']",3,"['linkseq', 'filter_flow', 'gatk-joint-genotyping']"
3182,2,['GATK'],2,"['fargenfo', 'fmaguire']",2,"['olavurmortensen', 'fmaguire']",2,"['filter_flow', 'gatk-joint-genotyping']"
3183,2,['GATK'],2,"['fargenfo', 'fmaguire']",2,"['olavurmortensen', 'fmaguire']",2,"['filter_flow', 'gatk-joint-genotyping']"
3184,2,['VSEARCH'],2,"['fargenfo', 'fmaguire']",2,"['olavurmortensen', 'fmaguire']",2,"['filter_flow', 'gatk-joint-genotyping']"
3185,1,['GATK'],1,['fargenfo'],1,['olavurmortensen'],1,['gatk-joint-genotyping']
3186,1,['snpEff'],1,['fargenfo'],1,['olavurmortensen'],1,['gatk-joint-genotyping']
3187,2,['GATK'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",2,"['linkseq', 'gatk-joint-genotyping']"
3188,1,['GATK'],1,['fargenfo'],1,['olavurmortensen'],1,['gatk-joint-genotyping']
3189,1,['MultiQC'],1,['fargenfo'],1,['olavurmortensen'],1,['gatk-joint-genotyping']
3190,1,['fastPHASE'],1,['fargenfo'],1,['olavurmortensen'],1,['linkseq-demux']
3191,1,['sickle'],1,['fargenfo'],1,['olavurmortensen'],1,['linkseq-demux']
3192,1,['sickle'],1,['fargenfo'],1,['olavurmortensen'],1,['linkseq-demux']
3193,1,['FastQC'],1,['fargenfo'],1,['olavurmortensen'],1,['linkseq-demux']
3194,1,['MultiQC'],1,['fargenfo'],1,['olavurmortensen'],1,['linkseq-demux']
3195,1,['QualiMap'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3196,1,['EMAN'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3197,1,['EMAN'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3198,1,"['EMAN', 'SAMtools']",1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3199,1,"['BWA', 'SAMtools']",1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3200,1,['SAMtools'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3201,1,['SAMtools'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3202,1,['GATK'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3203,1,['GATK'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3204,1,"['SAMtools', 'SAMtools']",1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3205,1,['GATK'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3206,1,['GATK'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3207,1,['WhatsHap'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3208,1,['GATK'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3209,1,['GATK'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3210,1,['GATK'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3211,1,['GATK'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3212,1,['GATK'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3213,2,['BCFtools'],2,"['fargenfo', 'fernanda-miron']",2,"['ElisabetThomsen', 'olavurmortensen']",2,"['linkseq', 'nf-variantes-ldg']"
3214,1,['GATK'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3215,1,['GATK'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3216,1,['GATK'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3217,1,['GATK'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3218,1,['GATK'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3219,1,['GATK'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3220,1,['snpEff'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3221,1,['GATK'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3222,1,['GATK'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3223,1,"['BWA', 'SAMtools']",1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3224,1,['GATK'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3225,1,['GATK'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3226,1,['GATK'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3227,1,['GATK'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3228,1,['GATK'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3229,1,['GATK'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3230,1,['GATK'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3231,1,['GATK'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3232,1,['SAMtools'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3233,1,['FastQC'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3234,1,['WhatsHap'],1,['fargenfo'],2,"['ElisabetThomsen', 'olavurmortensen']",1,['linkseq']
3235,1,['BWA'],1,['federicacitarrella'],2,"['federicacitarrella', 'Bontempogianpaolo1']",1,['FusionFlow']
3236,1,['FusionCatcher'],1,['federicacitarrella'],2,"['federicacitarrella', 'Bontempogianpaolo1']",1,['FusionFlow']
3237,1,"['CALIB', 'INTEGRATE-Vis']",1,['federicacitarrella'],2,"['federicacitarrella', 'Bontempogianpaolo1']",1,['FusionFlow']
3238,1,"['TopHat', 'BWA', 'SAMtools']",1,['federicacitarrella'],2,"['federicacitarrella', 'Bontempogianpaolo1']",1,['FusionFlow']
3239,1,"['CALIB', 'INTEGRATE-Vis']",1,['federicacitarrella'],2,"['federicacitarrella', 'Bontempogianpaolo1']",1,['FusionFlow']
3240,1,"['SAMtools', 'SAMtools']",1,['federicacitarrella'],2,"['federicacitarrella', 'Bontempogianpaolo1']",1,['FusionFlow']
3241,1,['STAR'],1,['ferygood'],1,['ferygood'],1,['nf-STAR-TEtranscript']
3242,1,['STAR'],1,['ferygood'],1,['ferygood'],1,['nf-STAR-TEtranscript']
3243,1,"['SAMtools', 'SAMtools']",1,['finnor'],2,"['transmute-ngs', 'finnor']",1,['sample-renamer']
3244,1,['Diamond'],1,['fmaguire'],1,['fmaguire'],1,['diamond_workflow']
3245,1,['Diamond'],1,['fmaguire'],1,['fmaguire'],1,['diamond_workflow']
3246,1,['Diamond'],1,['fmaguire'],1,['fmaguire'],1,['filter_flow']
3247,1,['PALADIN'],1,['fmaguire'],1,['fmaguire'],1,['filter_flow']
3248,1,"['PALADIN', 'SAMtools']",1,['fmaguire'],1,['fmaguire'],1,['filter_flow']
3249,1,"['MMseqs', 'MMseqs']",1,['fmaguire'],1,['fmaguire'],1,['filter_flow']
3250,2,['MMseqs'],2,"['fmalmeida', 'fmaguire']",2,"['fmaguire', 'fmalmeida']",2,"['filter_flow', 'MpGAP']"
3251,1,['MoRFMPM'],1,['fmaguire'],1,['fmaguire'],1,['filter_flow']
3252,2,"['seqtk', 'nanopolish', 'Minimap2', 'SAMtools', 'SAMtools', 'nanopolish', 'nanopolish']",2,"['fmaguire', 'fmalmeida']",2,"['fmalmeida', 'fmaguire']",2,"['filter_flow', 'MpGAP']"
3253,1,['Bowtie'],1,['fmaguire'],1,['fmaguire'],1,['filter_flow']
3254,1,['BWA'],1,['fmaguire'],1,['fmaguire'],1,['filter_flow']
3255,1,['BWA'],1,['fmaguire'],1,['fmaguire'],1,['filter_flow']
3256,1,['GROOT'],1,['fmaguire'],1,['fmaguire'],1,['filter_flow']
3257,1,['kmacs'],1,['fmaguire'],1,['fmaguire'],1,['filter_flow']
3258,1,['BLASTP-ACC'],1,['fmaguire'],1,['fmaguire'],1,['filter_flow']
3259,1,['Diamond'],1,['fmaguire'],1,['fmaguire'],1,['filter_flow']
3260,1,['MMseqs'],1,['fmaguire'],1,['fmaguire'],1,['filter_flow']
3261,1,"['MMseqs', 'MAFFT']",1,['fmaguire'],1,['fmaguire'],1,['filter_flow']
3262,2,"['blima', 'bam2fastq']",2,"['fmaguire', 'fmalmeida']",2,"['fmalmeida', 'fmaguire']",2,"['mag_binning_workflow', 'ngs-preprocess']"
3263,2,['shovill'],2,"['fmaguire', 'food-safety-bioinformatics-hackathon']",3,"['thanhleviet', 'leomrtns', 'fmaguire']",2,"['mag_binning_workflow', 'benchmarking-refseq']"
3264,2,"['BCFtools', 'BCFtools']",2,"['fredjaya', 'fmaguire']",2,"['fredjaya', 'fmaguire']",2,"['mag_binning_workflow', 'msmc-nf']"
3265,2,['SAMtools'],2,"['fredjaya', 'fmaguire']",2,"['fredjaya', 'fmaguire']",2,"['mag_binning_workflow', 'mutscape']"
3266,1,['sickle'],1,['fmaguire'],1,['fmaguire'],1,['mag_sweep']
3267,1,['MEGAHIT'],1,['fmaguire'],1,['fmaguire'],1,['mag_sweep']
3268,1,"['Bowtie', 'SAMtools', 'SAMtools']",1,['fmaguire'],1,['fmaguire'],1,['mag_sweep']
3269,1,['SAMtools'],1,['fmaguire'],1,['fmaguire'],1,['mag_sweep']
3270,1,"['Minimap2', 'Racon']",1,['fmalmeida'],1,['fmalmeida'],1,['MpGAP']
3271,1,['Unicycler'],1,['fmalmeida'],1,['fmalmeida'],1,['MpGAP']
3272,1,['shovill'],1,['fmalmeida'],1,['fmalmeida'],1,['MpGAP']
3273,1,['Flye'],1,['fmalmeida'],1,['fmalmeida'],1,['MpGAP']
3274,1,"['ALIGN', 'SAMtools', 'SAMtools']",1,['fmalmeida'],1,['fmalmeida'],1,['MpGAP']
3275,1,['MEGAHIT'],1,['fmalmeida'],1,['fmalmeida'],1,['MpGAP']
3276,1,['CANU'],1,['fmalmeida'],1,['fmalmeida'],1,['MpGAP']
3277,1,['Unicycler'],1,['fmalmeida'],1,['fmalmeida'],1,['MpGAP']
3278,1,['MultiQC'],1,['fmalmeida'],1,['fmalmeida'],1,['MpGAP']
3279,1,"['nanopolish', 'Minimap2', 'SAMtools', 'SAMtools', 'seqtk']",1,['fmalmeida'],2,"['sghurst', 'fmalmeida']",1,['bacannot']
3280,1,['Platon'],1,['fmalmeida'],2,"['sghurst', 'fmalmeida']",1,['bacannot']
3281,1,['Barrnap'],1,['fmalmeida'],2,"['sghurst', 'fmalmeida']",1,['bacannot']
3282,1,"['SAMtools', 'BEDTools', 'BEDTools', 'BEDTools']",1,['fmalmeida'],2,"['sghurst', 'fmalmeida']",1,['bacannot']
3283,1,['seqret'],1,['fmalmeida'],2,"['sghurst', 'fmalmeida']",1,['bacannot']
3284,1,['BLASTP-ACC'],1,['fmalmeida'],2,"['sghurst', 'fmalmeida']",1,['bacannot']
3285,1,['MLST'],1,['fmalmeida'],2,"['sghurst', 'fmalmeida']",1,['bacannot']
3286,1,['BLASTP-ACC'],1,['fmalmeida'],2,"['sghurst', 'fmalmeida']",1,['bacannot']
3287,1,['BEDTools'],1,['fmalmeida'],2,"['sghurst', 'fmalmeida']",1,['bacannot']
3288,1,"['BLASTP-ACC', 'G-BLASTN']",1,['fmalmeida'],2,"['sghurst', 'fmalmeida']",1,['bacannot']
3289,1,['Unicycler'],1,['fmalmeida'],2,"['sghurst', 'fmalmeida']",1,['bacannot']
3290,1,"['KEGGanim', 'Barrnap', 'MLST', 'gff2ps']",1,['fmalmeida'],2,"['sghurst', 'fmalmeida']",1,['bacannot']
3291,1,"['Rgin', 'Rgin', 'Rgin', 'Rgin']",1,['fmalmeida'],2,"['sghurst', 'fmalmeida']",1,['bacannot']
3292,1,['G-BLASTN'],1,['fmalmeida'],2,"['sghurst', 'fmalmeida']",1,['bacannot']
3293,1,['BLASTP-ACC'],1,['fmalmeida'],2,"['sghurst', 'fmalmeida']",1,['bacannot']
3294,1,['Prokka'],1,['fmalmeida'],2,"['sghurst', 'fmalmeida']",1,['bacannot']
3295,1,"['BEDTools', 'BEDTools']",1,['fmalmeida'],2,"['sghurst', 'fmalmeida']",1,['bacannot']
3296,1,"['antiSMASH', 'seqret']",1,['fmalmeida'],2,"['sghurst', 'fmalmeida']",1,['bacannot']
3297,1,['Phigaro'],1,['fmalmeida'],2,"['sghurst', 'fmalmeida']",1,['bacannot']
3298,1,['Flye'],1,['fmalmeida'],2,"['sghurst', 'fmalmeida']",1,['bacannot']
3299,1,"['blima', 'bam2fastq']",1,['fmalmeida'],1,['fmalmeida'],1,['ngs-preprocess']
3300,1,['fastPHASE'],1,['fmalmeida'],1,['fmalmeida'],1,['ngs-preprocess']
3301,1,"['BWA', 'BWA', 'SAMtools', 'SAMtools']",1,['food-safety-bioinformatics-hackathon'],2,"['thanhleviet', 'leomrtns']",1,['benchmarking-refseq']
3302,1,['BWA'],1,['fredjaya'],1,['fredjaya'],1,['mutscape']
3303,1,['Picard'],1,['fredjaya'],1,['fredjaya'],1,['mutscape']
3304,1,['GATK'],1,['fredjaya'],1,['fredjaya'],1,['mutscape']
3305,1,['GATK'],1,['fredjaya'],1,['fredjaya'],1,['mutscape']
3306,2,"['BEDTools', 'BEDTools']",2,"['fredjaya', 'gates-mri-bioinformatics']",2,"['liameabbott', 'fredjaya']",2,"['reference-database', 'mutscape']"
3307,2,"['BEDTools', 'BEDTools']",2,"['fredjaya', 'gates-mri-bioinformatics']",2,"['liameabbott', 'fredjaya']",2,"['reference-database', 'mutscape']"
3308,1,['GATK'],1,['fredjaya'],1,['fredjaya'],1,['mutscape']
3309,1,['GATK'],1,['fredjaya'],1,['fredjaya'],1,['mutscape']
3310,1,['GATK'],1,['fredjaya'],1,['fredjaya'],1,['mutscape']
3311,1,['GATK'],1,['fredjaya'],1,['fredjaya'],1,['mutscape']
3312,2,['GATK'],2,"['fredjaya', 'gavinf97']",3,"['fredjaya', 'gavinf97', 'sarahdrury']",2,"['groupnextflow', 'mutscape']"
3313,1,['GATK'],1,['fredjaya'],1,['fredjaya'],1,['mutscape']
3314,1,['BLASTP-ACC'],1,['fullerharrison'],1,['fullerharrison'],1,['afs505_u3_project']
3315,1,['PLINK'],1,['fuxialexander'],1,['fuxialexander'],1,['nf-cojo']
3316,35,"['Picard', 'MarkDuplicates (IP)']",30,"['telatin', 'thanhleviet', 'lengfei5', 'nibscbioinformatics', 'pblaney', 'galaxyuvri-ea', 'laclac102', 'maxibor', 'h3abionet', 'kaizhang', 'goodwright', 'olavurmortensen', 'zamanianlab', 'juneb4869', 'markgene', 'madhyastha', 'np-core', 'mbosio85', 'nf-core', 'jvierstra', 'seandavi', 'markxiao', 'hoelzer', 'ralsallaq', 'lescailab', 't-neumann', 'supark87', 'vibbits', 'melnel000', 'wslh-bio']",68,"['telatin', 'alneberg', 'thanhleviet', 'sofiahaglund', 'k-florek', 'lengfei5', 'pblaney', 'stevin-wilson', 'ggabernet', 'wheelern', 'abotzki', 'maxibor', 'chuan-wang', 'ktrns', 'saramonzon', 'pditommaso', 'kaizhang', 'CharlotteAnne', 'olavurmortensen', 'juneb4869', 'nf-core-bot', 'antunderwood', 'mamanambiya', 'J35P312', 'heuermh', 'rfara', 'maxulysse', 'marc-jones', 'markgene', 'malinlarsson', 'waffle-iron', 'madhyastha', 'winni2k', 'drpatelh', 'mbosio85', 'jvierstra', 'seandavi', 'tiagochst', 'marcelm', 'markxiao', 'hoelzer', 'ewels', 'apeltzer', 'ralsallaq', 'samirelanduk', 'stevekm', 'KevinMenden', 'AbigailShockey', 'szilvajuhos', 'MGordon09', 'vmikk', 'Sebastian-D', 'ameintjes', 'pallolason', 'xingaulaglag', 't-neumann', 'supark87', 'arontommi', 'svarona', 'ErikaKvalem', 'alexharston', 'Rotholandus', 'jcurado-flomics', 'alex-botzki', 'AlfredUg', 'esteinig', 'JoseEspinosa', 'MiguelJulia']",31,"['RNAseq-VC-nf', 'toolprofiler', 'rnaseq-editing', 'Sarek_CBIO', 'cmgd_coordinator', 'nf_visium_kallisto', 'imaps-nf', 'nf-core-buggybarcodes', 'cutnrun', 'nf-core-cmgd', 'ampliseq', 'nf-genotyping', 'viralrecon', 'chipimputation_evaluate_chips', 'spriggan', 'UvriMetaSeq', 'scATAC-benchmark', 'gatk-nextflow-sample', 'modules', 'test-nf-core-pipeline', 'mgnify-lr', 'mgp1000', 'salmon-nf', 'PRS-dev', 'nf-nanopore-assembly', 'ngs_variant_calling', 'new_meripseqpipe', 'demuxlink', 'nextflow-example', 'metaGx_nf', 'prac_nextflow']"
3317,9,['PLINK'],9,"['zamanianlab', 'seandavi', 'juneb4869', 'nibscbioinformatics', 'markxiao', 'mbradyneeley', 'pblaney', 'galaxyuvri-ea', 'oxfordfun']",9,"['seandavi', 'juneb4869', 'pblaney', 'markxiao', 'mbradyneeley', 'wheelern', 'oxfordfun', 'kaurravneet4123', 'AlfredUg']",9,"['UvriMetaSeq', 'new_meripseqpipe', 'RNAseq-VC-nf', 'PRS-dev', 'nf-core-cmgd', 'FunSnippy', 'mgp1000', 'RNASeq_Pipeline', 'nf-core-conva']"
3318,22,['MultiQC'],20,"['suzannejin', 'sripaladugu', 'galaxyuvri-ea', 'h3abionet', 'rikenbit', 'zamanianlab', 'jiangweiyao', 'khigashi1987', 'mvanins', 'mbosio85', 'seandavi', 'mashehu', 'markxiao', 'hoelzer', 'taltechnlp', 'grbot', 'loipf', 'junyu-boston', 'rastiks', 'wslh-bio']",78,"['pranathivemuri', 'wheelern', 'suzannejin', 'amayer21', 'rsuchecki', 'drejom', 'matrulda', 'morpholino', 'khigashi1987', 'mvanins', 'silviamorins', 'drpatelh', 'robsyme', 'paulklemm', 'Hammarn', 'loipf', 'jordwil', 'AlfredUg', 'JoseEspinosa', 'stevekm', 'alneberg', 'Galithil', 'sofiahaglund', 'aivo0', 'na399', 'myoshimura080822', 'skrakau', 'chuan-wang', 'saramonzon', 'rfenouil', 'ppericard', 'maxulysse', 'kviljoen', 'seandavi', 'markxiao', 'hoelzer', 'apeltzer', 'jun-wan', 'zxl124', 'arontommi', 'svarona', 'FriederikeHanssen', 'veeravalli', 'jcurado-flomics', 'k-florek', 'ktrns', 'lpantano', 'grst', 'jiangweiyao', 'nf-core-bot', 'heuermh', 'vezzi', 'mbosio85', 'sven1103', 'grbot', 'AbigailShockey', 'ameintjes', 'colindaven', 'yuifu', 'mamanambiya', 'senthil10', 'ggabernet', 'sripaladugu', 'pditommaso', 'pcantalupo', 'jburos', 'BABS-STP1', 'mashehu', 'ewels', 'olgabot', 'orionzhou', 'jemten', 'marchoeppner', 'd4straub', 'rastiks', 'aanil', 'MiguelJulia', 'abhi18av']",21,"['ramdaq', 'RNAseq-VC-nf', 'stress_granule_RNA_manuscript', 'nf-proportionality', 'nf-core-test', 'est-asr-pipeline', 'nf-core-cmgd', 'recalling', 'chipimputation_evaluate_chips', 'viralrecon', 'spriggan', 'UvriMetaSeq', 'nf-core_test', 'mgnify-lr', 'coregenome_align_nf', 'PRS-dev', 'dicerna-rnaseq', 'ngs_variant_calling', 'DNAseq-pipeline', 'CUTRUN_Nextflow', 'nextflow_align']"
3319,1,['FastQC'],1,['galaxyuvri-ea'],1,['AlfredUg'],1,['qiime2-pipeline']
3320,1,['MultiQC'],1,['galaxyuvri-ea'],1,['AlfredUg'],1,['qiime2-pipeline']
3321,1,['QIIME'],1,['galaxyuvri-ea'],1,['AlfredUg'],1,['qiime2-pipeline']
3322,1,['QIIME'],1,['galaxyuvri-ea'],1,['AlfredUg'],1,['qiime2-pipeline']
3323,1,['QIIME'],1,['galaxyuvri-ea'],1,['AlfredUg'],1,['qiime2-pipeline']
3324,1,['QIIME'],1,['galaxyuvri-ea'],1,['AlfredUg'],1,['qiime2-pipeline']
3325,1,['QIIME'],1,['galaxyuvri-ea'],1,['AlfredUg'],1,['qiime2-pipeline']
3326,1,['MultiQC'],1,['gavinf97'],1,['gavinf97'],1,['Nextflow_AntiSMASH']
3327,1,['MultiQC'],1,['gavinf97'],1,['gavinf97'],1,['Nextflow_AntiSMASH']
3328,1,['antiSMASH'],1,['gavinf97'],1,['gavinf97'],1,['Nextflow_AntiSMASH']
3329,1,['Bowtie'],1,['gavinf97'],2,"['gavinf97', 'sarahdrury']",1,['groupnextflow']
3330,1,"['SAMtools', 'SAMtools', 'SAMtools']",1,['gavinf97'],2,"['gavinf97', 'sarahdrury']",1,['groupnextflow']
3331,1,['SAMtools'],1,['gavinf97'],2,"['gavinf97', 'sarahdrury']",1,['groupnextflow']
3332,1,['ICE'],1,['gavinf97'],2,"['gavinf97', 'sarahdrury']",1,['groupnextflow']
3333,1,['BWA'],1,['gencorefacility'],1,['mohammedkhalfan'],1,['nf-workflows']
3334,2,['BCFtools'],2,"['gencorefacility', 'ggrimes']",2,"['mohammedkhalfan', 'ggrimes']",2,"['clair_nf', 'nf-workflows']"
3335,2,['GATK'],2,"['gencorefacility', 'ggrimes']",2,"['mohammedkhalfan', 'ggrimes']",2,"['nextflow_rnaseq_training_dataset', 'nf-workflows']"
3336,2,['MultiQC'],2,"['gencorefacility', 'ggrimes']",2,"['mohammedkhalfan', 'ggrimes']",2,"['nf_fastqc', 'nf-workflows']"
3337,2,['GATK'],2,"['gencorefacility', 'ggrimes']",2,"['mohammedkhalfan', 'ggrimes']",2,"['ttseq', 'nf-workflows']"
3338,2,"['GATK', 'GATK', 'GATK']",2,"['gencorefacility', 'ggrimes']",2,"['mohammedkhalfan', 'ggrimes']",2,"['ttseq', 'nf-workflows']"
3339,2,['GATK'],2,"['gencorefacility', 'gis-rpd']",2,"['veeravalli', 'mohammedkhalfan']",2,"['rpd-rnaseq', 'nf-workflows']"
3340,1,['SAMtools'],1,['gencorefacility'],1,['mohammedkhalfan'],1,['nf-workflows']
3341,1,['Kraken'],1,['gencorefacility'],1,['mohammedkhalfan'],1,['nf-workflows']
3342,1,['BWA'],1,['gencorefacility'],2,"['genericdata', 'mohammedkhalfan']",1,['variant-calling-pipeline-gatk4']
3343,1,['GATK'],1,['gencorefacility'],2,"['genericdata', 'mohammedkhalfan']",1,['variant-calling-pipeline-gatk4']
3344,1,['SAMtools'],1,['gencorefacility'],2,"['genericdata', 'mohammedkhalfan']",1,['variant-calling-pipeline-gatk4']
3345,1,['GATK'],1,['gencorefacility'],2,"['genericdata', 'mohammedkhalfan']",1,['variant-calling-pipeline-gatk4']
3346,1,['GATK'],1,['gencorefacility'],2,"['genericdata', 'mohammedkhalfan']",1,['variant-calling-pipeline-gatk4']
3347,1,['GATK'],1,['gencorefacility'],2,"['genericdata', 'mohammedkhalfan']",1,['variant-calling-pipeline-gatk4']
3348,1,['GATK'],1,['gencorefacility'],2,"['genericdata', 'mohammedkhalfan']",1,['variant-calling-pipeline-gatk4']
3349,1,"['GATK', 'GATK', 'GATK']",1,['gencorefacility'],2,"['genericdata', 'mohammedkhalfan']",1,['variant-calling-pipeline-gatk4']
3350,1,['GATK'],1,['gencorefacility'],2,"['genericdata', 'mohammedkhalfan']",1,['variant-calling-pipeline-gatk4']
3351,1,['BEDTools'],1,['genepi'],2,"['seppinho', 'lukfor']",1,['nf-gwas']
3352,1,['project'],1,['genepi'],2,"['seppinho', 'lukfor']",1,['nf-gwas']
3353,1,['BCFtools'],1,['genomic-medicine-sweden'],7,"['JPWerling', 'sylvinite', 'carlo-berg', 'bokelund', 'sofsta', 'ljmesi', 'LordRust']",1,['JASEN']
3354,1,['SAMtools'],1,['genomic-medicine-sweden'],3,"['J35P312', 'jemten', 'projectoriented']",1,['RareDisease_RNA_workflow']
3355,1,['GATK'],1,['genomic-medicine-sweden'],3,"['J35P312', 'jemten', 'projectoriented']",1,['RareDisease_RNA_workflow']
3356,1,['GATK'],1,['genomic-medicine-sweden'],3,"['J35P312', 'jemten', 'projectoriented']",1,['RareDisease_RNA_workflow']
3357,1,['FastQC'],1,['genomic-medicine-sweden'],3,"['J35P312', 'jemten', 'projectoriented']",1,['RareDisease_RNA_workflow']
3358,1,['STAR'],1,['genomic-medicine-sweden'],3,"['J35P312', 'jemten', 'projectoriented']",1,['RareDisease_RNA_workflow']
3359,1,['SAMtools'],1,['genomic-medicine-sweden'],3,"['J35P312', 'jemten', 'projectoriented']",1,['RareDisease_RNA_workflow']
3360,1,['StringTie'],1,['genomic-medicine-sweden'],3,"['J35P312', 'jemten', 'projectoriented']",1,['RareDisease_RNA_workflow']
3361,1,['gffcompare'],1,['genomic-medicine-sweden'],3,"['J35P312', 'jemten', 'projectoriented']",1,['RareDisease_RNA_workflow']
3362,1,"['SAMtools', 'SAMtools', 'SAMtools']",1,['genomic-medicine-sweden'],3,"['J35P312', 'jemten', 'projectoriented']",1,['RareDisease_RNA_workflow']
3363,1,['GATK'],1,['genomic-medicine-sweden'],3,"['J35P312', 'jemten', 'projectoriented']",1,['RareDisease_RNA_workflow']
3364,1,['GATK'],1,['genomic-medicine-sweden'],3,"['J35P312', 'jemten', 'projectoriented']",1,['RareDisease_RNA_workflow']
3365,1,"['BCFtools', 'BCFtools']",1,['genomic-medicine-sweden'],3,"['J35P312', 'jemten', 'projectoriented']",1,['RareDisease_RNA_workflow']
3366,1,"['BCFtools', 'BCFtools']",1,['genomic-medicine-sweden'],3,"['J35P312', 'jemten', 'projectoriented']",1,['RareDisease_RNA_workflow']
3367,1,['GATK'],1,['genomic-medicine-sweden'],3,"['J35P312', 'jemten', 'projectoriented']",1,['RareDisease_RNA_workflow']
3368,1,['MultiQC'],1,['genomic-medicine-sweden'],3,"['J35P312', 'jemten', 'projectoriented']",1,['RareDisease_RNA_workflow']
3369,1,['fastPHASE'],1,['genomicsITER'],3,"['druvus', 'genomicsITER', 'pufetin']",1,['NanoCLUST']
3370,1,['MultiQC'],1,['genomicsITER'],3,"['druvus', 'genomicsITER', 'pufetin']",1,['NanoCLUST']
3371,1,['seqtk'],1,['genomicsITER'],3,"['druvus', 'genomicsITER', 'pufetin']",1,['NanoCLUST']
3372,1,['CANU'],1,['genomicsITER'],3,"['druvus', 'genomicsITER', 'pufetin']",1,['NanoCLUST']
3373,1,['Minimap2'],1,['genomicsITER'],3,"['druvus', 'genomicsITER', 'pufetin']",1,['NanoCLUST']
3374,1,['G-BLASTN'],1,['genomicsITER'],3,"['druvus', 'genomicsITER', 'pufetin']",1,['NanoCLUST']
3375,1,"['BCFtools', 'BCFtools']",1,['genomicsengland'],1,['fminneci'],1,['minimal_subset_genomic_dataset']
3376,1,"['BCFtools', 'BCFtools']",1,['genomicsengland'],1,['fminneci'],1,['minimal_subset_genomic_dataset']
